"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"PF3D7_1108000" 606.280603023252 -5.97127905078628 0.77566759546953 -6.40903278649541 1.46445702085428e-10 1.04032164132246e-09
"PF3D7_0419600" 716.285179014479 -5.96979258415947 0.789439024569115 -6.29534698626286 3.06712982771127e-10 1.93502400481037e-09
"PF3D7_1347200" 1855.99995703066 -5.96875264489503 0.803755782133303 -6.18191838285396 6.33272665629844e-10 3.63015701668491e-09
"PF3D7_0305300" 1377.84306874666 -5.96801840130938 0.864106693384606 -5.74931132850068 8.96076840480844e-09 3.63312410577229e-08
"PF3D7_1033300" 77.6065221144934 -5.96782294103257 0.852729224301902 -5.82579182166478 5.68424375364435e-09 2.45181869570259e-08
"PF3D7_0820000" 858.263940957846 -5.96545969338001 0.793785975270652 -6.255413736287 3.96463438957874e-10 2.41117861560114e-09
"PF3D7_0519200" 579.645256450806 -5.96474900396388 0.79857504034057 -6.21700999050327 5.06717512570127e-10 2.99461184077447e-09
"PF3D7_1250000" 269.091285690428 -5.96431274428964 0.812890115242014 -6.10699115563936 1.01526862615967e-09 5.44993219739254e-09
"PF3D7_1110300" 167.946198195502 -5.96178966310878 0.795888482438674 -6.23427750569453 4.5386789399619e-10 2.72631179553662e-09
"PF3D7_0811400" 778.007306344803 -5.96154014251597 0.811111551732571 -6.1169639760621 9.53749157191357e-10 5.17665333649845e-09
"PF3D7_1105400" 2182.36736666022 -5.96123239847718 0.783889108002731 -6.32899774703834 2.46758712867058e-10 1.62203219790307e-09
"PF3D7_0801900" 1908.38908746268 -5.96112329876877 0.804467334734905 -6.16696674253854 6.96123913208853e-10 3.92889473380472e-09
"PF3D7_0319500" 228.350999937354 -5.96027521731017 0.750853997039781 -6.60617808104625 3.9436846806949e-11 3.54125141777736e-10
"PF3D7_0823700" 40.6114520817805 -5.96026870731537 0.859770798363299 -5.76929190518912 7.96053104187381e-09 3.25766000045367e-08
"PF3D7_0714600" 281.075188334642 -5.9587048991772 0.783943577545854 -6.32533391586739 2.52685557415179e-10 1.65850864366226e-09
"PF3D7_0408300" 158.370517139577 -5.95801780403923 0.819644634624118 -6.04898463870618 1.45761555385676e-09 7.39929467859542e-09
"PF3D7_0322000" 1316.21202727419 -5.95748742227265 0.813653352302505 -6.09287408236417 1.10901294791485e-09 5.86001907857294e-09
"PF3D7_0934800" 34.2490580877737 -5.95390124001252 0.893031194594861 -5.54728801188176 2.90134602562168e-08 1.04152314866635e-07
"PF3D7_1360100" 128.902761516386 -5.95368317907135 0.868966430416318 -5.70066115983107 1.19343645320924e-08 4.6416115731105e-08
"PF3D7_1302800" 1255.82691198535 -5.9533649515683 0.783518613257814 -6.32194930376008 2.58284125117201e-10 1.68517918780034e-09
"PF3D7_1338100" 446.038146783342 -5.95184479107386 0.768952989185294 -6.43972370316207 1.1969118512099e-10 8.77402326988757e-10
"PF3D7_1002200" 1611.67155567513 -5.95173190950691 1.00205967927917 -4.94155389334586 7.75023864061844e-07 2.1216519869673e-06
"PF3D7_1324800" 64.0705124563977 -5.95143659864183 0.904079415732584 -5.47677174424953 4.33155369936883e-08 1.48825135320255e-07
"PF3D7_0415000" 249.05125120105 -5.9496477424187 0.823385629791004 -6.01133607793841 1.84000504784653e-09 9.03864508643086e-09
"PF3D7_0315800" 143.020177871735 -5.9487634470851 0.826361031275889 -5.98862151019426 2.11627002857111e-09 1.0222818146816e-08
"PF3D7_1320600" 178.334877731036 -5.94771836895959 0.77823757657421 -6.35759377070865 2.04938570039419e-10 1.3738706275467e-09
"PF3D7_1426800" 542.500778712811 -5.9476817341515 0.824045848524728 -6.0041340454651 1.92355739226559e-09 9.40572439803807e-09
"PF3D7_1360200" 212.640505136915 -5.94314568029732 0.760943715936234 -6.49607267498815 8.24438423756897e-11 6.41863318921372e-10
"PF3D7_0923000" 145.784489584605 -5.94102132257789 0.778218625857199 -6.3491429765452 2.16517733091962e-10 1.44049903940425e-09
"PF3D7_0610100" 326.29712867394 -5.93918709476426 0.791849716386093 -6.23753092607789 4.44531245382134e-10 2.68441689989527e-09
"PF3D7_1464600" 2363.54028609204 -5.93780418398961 0.784056373570666 -6.29776678110834 3.01964370697422e-10 1.90963752360231e-09
"PF3D7_0909300" 208.078339530485 -5.93732513334125 0.782496562800415 -6.30970839753142 2.79561696877485e-10 1.79205169487451e-09
"PF3D7_1104200" 1472.24791106913 -5.93704043291233 0.767421464425572 -6.43328426656373 1.2487578988632e-10 9.07830452633824e-10
"PF3D7_1014600" 1953.96551148552 -5.93695008552585 0.80525729894833 -6.13089765466706 8.73846087964929e-10 4.81437662767127e-09
"PF3D7_1444800" 4009.96697816282 -5.93383689012199 0.839965761402966 -5.87385476508134 4.25776426745316e-09 1.90579438311792e-08
"PF3D7_1217800" 40.368357959035 -5.93271736878547 0.854900292568683 -5.76993295202221 7.93030788281319e-09 3.25135218612817e-08
"PF3D7_1342700" 131.655846026016 -5.93081190124218 0.801040737892756 -6.15550703977095 7.48376713292216e-10 4.19683543814319e-09
"PF3D7_1407800" 2305.72565436846 -5.93078781096605 0.785204341376431 -6.27962372485432 3.39393416828816e-10 2.11687001888542e-09
"PF3D7_0201800" 1634.01940921749 -5.9299298776134 0.786490586867275 -6.26826304082054 3.65097673732964e-10 2.25794913431189e-09
"PF3D7_1470200" 114.355824943376 -5.92887890240511 0.793893768444837 -6.20848669975118 5.34972494502594e-10 3.12791507771091e-09
"PF3D7_0813600" 238.767355122227 -5.92854602353475 0.753352840468539 -6.54214832517191 6.06413124753837e-11 4.99714021022659e-10
"PF3D7_0113000" 12225.2045761655 -5.92836982419741 0.825803941359505 -5.96796597517315 2.40229446764181e-09 1.13791531903077e-08
"PF3D7_1311500" 403.623479451185 -5.92601557118154 0.769993691355634 -6.39747523451641 1.57967091112267e-10 1.10100555091105e-09
"PF3D7_0823100" 152.748164329159 -5.92584807794933 0.799845066486301 -6.15850279553321 7.34358883878048e-10 4.1287706262593e-09
"PF3D7_1349400" 99.048971044605 -5.92493705976187 0.811773703550024 -6.06688420458102 1.30415512672478e-09 6.7371119546453e-09
"PF3D7_1437000" 339.826099660804 -5.92315706198495 0.75380352420904 -6.53108788148845 6.52936703678571e-11 5.31919307208275e-10
"PF3D7_0622800" 2026.56967172274 -5.9181392874597 0.777661822195569 -6.32426479877119 2.54441079067916e-10 1.66505332069631e-09
"PF3D7_0220000" 2675.37485305248 -5.91810459314859 0.755025677306358 -6.51382428567794 7.32611930300167e-11 5.8382921705046e-10
"PF3D7_0107500" 3296.59640880305 -5.91752481323288 0.732460753674524 -6.71370416580439 1.89744812150858e-11 1.98847128915135e-10
"PF3D7_0104300" 2731.1605093735 -5.91604571321217 0.762684319109907 -6.44571494396195 1.15056735425483e-10 8.47674706800833e-10
"PF3D7_1419300" 84.019675854468 -5.91487747545311 0.822696427987515 -5.97410819866559 2.31352224266901e-09 1.10180869496308e-08
"PF3D7_1142100" 1136.23755459883 -5.91483962827846 0.802652513585122 -6.12324704039843 9.16873687737114e-10 5.0223942753611e-09
"PF3D7_1011500" 37.7310341583209 -5.91451295565565 0.90298113340557 -5.44254223465411 5.25255015816169e-08 1.77967142278432e-07
"PF3D7_1473900" 346.695808195661 -5.91324411778603 0.803190375996658 -6.11716009630881 9.52576557477978e-10 5.17665333649845e-09
"PF3D7_0827300" 347.778528611063 -5.91138313308386 0.809655544455624 -6.06601556268728 1.31122430457357e-09 6.76567088294072e-09
"PF3D7_1457700" 643.919392698027 -5.91136846777335 0.810424168167908 -6.06024432720988 1.35914933516905e-09 6.96385616187551e-09
"PF3D7_1419100" 413.843506493292 -5.90716319858129 0.777519314945496 -6.311307133155 2.76688464752182e-10 1.77701762615369e-09
"PF3D7_1444500" 308.284954767737 -5.90708792471327 0.82292951802726 -5.96295043161973 2.47723588818881e-09 1.16635513456492e-08
"PF3D7_1130400" 291.721616483736 -5.90448058643896 0.759069553894344 -6.46117415891195 1.03893663577984e-10 7.79824062856288e-10
"PF3D7_1110000" 25.439831485595 -5.90203474315976 0.810512442866068 -6.04806846126333 1.46592666904115e-09 7.41651068325978e-09
"PF3D7_0206200" 29.1481077029544 -5.89621399005507 0.936953444925382 -5.22567478306779 1.73521118101551e-07 5.35440077009072e-07
"PF3D7_1473500" 162.678065119143 -5.89268740454962 0.815981449720726 -5.99607675667647 2.02141504208663e-09 9.81862107279024e-09
"PF3D7_0102900" 621.726286815269 -5.8907892972206 0.788215801719354 -6.20488613213818 5.47365201117701e-10 3.19187330426006e-09
"PF3D7_1434300" 928.161871701841 -5.88994450890135 0.77133999908863 -6.33954483713929 2.30444944852477e-10 1.52392131452895e-09
"PF3D7_1306400" 328.027203275381 -5.8893976952187 0.812710376972595 -6.0161625023567 1.78600287625644e-09 8.83146242076804e-09
"PF3D7_1438600" 98.1268003152676 -5.88910366344333 0.886211137454495 -5.51686100164181 3.45108170703477e-08 1.21716464060961e-07
"PF3D7_0315900" 29.3080890608424 -5.88807179850928 1.3402965772638 -3.64700759625023 0.000265312083721333 0.000499350775662397
"PF3D7_1420300" 106.260558155323 -5.88688929403435 0.829645476639427 -5.89033440383385 3.85414908603635e-09 1.73931846215679e-08
"PF3D7_0306900" 1597.96414462306 -5.88581402720185 0.749419554762637 -6.51946429226728 7.05589335081965e-11 5.67443730832401e-10
"PF3D7_1346100" 1143.3662050691 -5.88317792901366 0.793198469389415 -6.15631284913171 7.44580690933333e-10 4.18088723003615e-09
"PF3D7_0202000" 87644.5812667937 -5.88179813227042 0.81574658585891 -5.98445426177336 2.17116587724414e-09 1.04649718627651e-08
"PF3D7_0933600" 155.911397236965 -5.87780468947606 0.817042471235507 -5.97007482622047 2.37144801053975e-09 1.12451708577538e-08
"PF3D7_0307100" 1411.78155478322 -5.87712347446876 0.769764966418633 -6.33586053826248 2.36020206233792e-10 1.55844319634975e-09
"PF3D7_1143400" 334.121298363567 -5.87707080365028 0.793938024134538 -6.14288603819764 8.10354248171178e-10 4.50984221003757e-09
"PF3D7_1412500" 459.590802101372 -5.87274577955752 0.770760944939685 -6.32199362402675 2.5821003701527e-10 1.68517918780034e-09
"PF3D7_1370900" 41.6470587332604 -5.87106201650752 0.87317284308666 -5.57857708822957 2.42494006166558e-08 8.8437805737322e-08
"PF3D7_0514900" 146.083211360613 -5.86797098126926 0.816117002573748 -5.96479544712018 2.44940693813778e-09 1.1564888027272e-08
"PF3D7_1223900" 64.5454545691395 -5.8629230796408 0.934484131384648 -5.203858381667 1.95192777548618e-07 5.97276297014621e-07
"PF3D7_1330400.1" 205.535980789639 -5.86207586827803 0.792601332562549 -6.13432714345623 8.55203731609622e-10 4.72352149119226e-09
"PF3D7_0424800" 290.47849614924 -5.8619561027479 0.940306918355775 -5.17060547767695 2.33336723058802e-07 7.01287851438192e-07
"PF3D7_0807800" 465.886906297678 -5.86094439298382 0.771870310412942 -6.29761804205588 3.02254174198043e-10 1.90963752360231e-09
"PF3D7_1302500" 266.545389544871 -5.86037493199753 0.797521556256045 -6.09434929234327 1.09883496956622e-09 5.81323415827141e-09
"PF3D7_1221900" 1768.8111049011 -5.85940748338238 0.781303351642606 -6.21961684045768 4.98370390128098e-10 2.9572221392601e-09
"PF3D7_0318600" 251.141903644679 -5.85925821458837 0.772924765257008 -6.2868450242665 3.239825037838e-10 2.02939682469995e-09
"PF3D7_1222500" 111.594463907985 -5.85832486368628 0.787669458019943 -6.16797415999754 6.91704441120983e-10 3.9089758056142e-09
"PF3D7_0912500" 381.539115204214 -5.856967952797 0.797822002716379 -6.08778391202583 1.14484243071523e-09 6.03481766298991e-09
"PF3D7_1225500" 234.926524060315 -5.85588460699576 0.806886030469961 -6.01805512008618 1.76525090113893e-09 8.74855158792445e-09
"PF3D7_1214600" 48.7766041820552 -5.85515432084116 0.807644969642279 -6.01149577269279 1.83819306319507e-09 9.03864508643086e-09
"PF3D7_1302600" 304.650546093263 -5.85507775895613 0.789973464900339 -6.14587448145316 7.95241534211681e-10 4.43135225472524e-09
"PF3D7_0306300" 214.038167480314 -5.85401862833215 0.840063820729682 -5.77815459796369 7.55243976748844e-09 3.13151681010781e-08
"PF3D7_0420100" 418.976468909288 -5.85131691707563 0.780826204141543 -6.21305598011951 5.19639261324757e-10 3.05044919315108e-09
"PF3D7_1418000" 144.287149723045 -5.85113197915942 0.786016313017871 -6.17179554522696 6.75187766175992e-10 3.82548320165004e-09
"PF3D7_0902000" 299.930703789354 -5.84894358034255 0.878885113707306 -5.51715293013529 3.44535603360051e-08 1.21710042989057e-07
"PF3D7_1124300" 471.026267397385 -5.8481350836896 0.839701768734237 -5.77363924217721 7.75774408303449e-09 3.19852152756849e-08
"PF3D7_1317800" 1488.20723944487 -5.84767202185258 0.791693297009516 -6.1231692123248 9.17321842140652e-10 5.0223942753611e-09
"PF3D7_1337300" 346.251931592713 -5.84766229504322 0.788676108545581 -6.14658190164138 7.91704515162588e-10 4.41724844482709e-09
"PF3D7_1119500" 76.4453261818807 -5.84759258457203 0.813383565134555 -5.95978673821632 2.52567324393416e-09 1.18612098546683e-08
"PF3D7_1477500" 1292.93740263322 -5.84721064225066 0.892595765010731 -5.43046565114768 5.62071975055821e-08 1.8883382115303e-07
"PF3D7_0416000" 208.948484923891 -5.8446206510072 0.780034322161151 -6.21077882519935 5.27226369532583e-10 3.09085579254683e-09
"PF3D7_0614500" 1366.83977188349 -5.84426019588202 0.767162079560787 -6.31451987128383 2.71001501971727e-10 1.75511444713548e-09
"PF3D7_1145800" 218.386938377658 -5.84421238608959 0.797116476048099 -6.07717006441263 1.22322015931424e-09 6.35640203496902e-09
"PF3D7_1247900" 198.361672866699 -5.84401487867787 0.789336232652216 -6.13682063270008 8.41893493231316e-10 4.66761910199332e-09
"PF3D7_1448000" 488.777008299675 -5.84373215070046 0.784576569062013 -6.17368953101837 6.67144877539942e-10 3.78969360579287e-09
"PF3D7_1336800" 311.633544791353 -5.84367865371712 0.792855595587395 -6.10915617001937 1.00159284262304e-09 5.3896987401443e-09
"PF3D7_1421100" 177.078993059609 -5.84203069916424 1.03123471722098 -4.69537207999822 2.66121865624333e-06 6.67737778260827e-06
"PF3D7_0418100" 225.026324501595 -5.84020454630198 0.773099605654185 -6.26077740940803 3.83062977336396e-10 2.34265951738735e-09
"PF3D7_1311400" 314.678355741955 -5.83971298146714 0.767848908232535 -6.30294961623033 2.92033846122234e-10 1.85574619149454e-09
"PF3D7_1237200" 535.182638908924 -5.83962576438684 0.773768494256852 -6.25461724056747 3.98492011953637e-10 2.42016379597292e-09
"PF3D7_0916700" 1700.2983225669 -5.83840749518993 0.812343899972554 -5.95610737687992 2.58316643703808e-09 1.20924134595247e-08
"PF3D7_1367600" 209.012882133772 -5.83537755201616 0.794963716804626 -6.08251351577663 1.18312919656471e-09 6.18466702632817e-09
"PF3D7_1010300" 331.775075093862 -5.83066976069892 0.931436557462834 -5.18625742354081 2.145621809039e-07 6.50201888439629e-07
"PF3D7_1329400" 94.2744584026097 -5.83050496165401 0.809813077676272 -5.96496289676496 2.44689636729252e-09 1.1564888027272e-08
"PF3D7_0820500" 494.236386432669 -5.82715298164555 0.802567800296495 -6.01463574773651 1.80291632187074e-09 8.90506813198474e-09
"PF3D7_0317300" 1550.54036922992 -5.82634645468498 0.776040894780235 -6.21919087917621 4.997250843441e-10 2.96125890061396e-09
"PF3D7_0320900" 1378.24409153116 -5.82225975372633 0.810298224416936 -5.95121599482249 2.66157553620737e-09 1.24197430175203e-08
"PF3D7_1471900" 134.477702223394 -5.82211859708097 0.793217638833931 -6.0791873011923 1.20793196109153e-09 6.28439483548922e-09
"PF3D7_0310500" 412.215801816217 -5.82173188504548 0.775734501730298 -6.21569863695693 5.10967884745809e-10 3.00758710712982e-09
"PF3D7_1303100" 46.7348855829688 -5.82154240090082 0.894857150704204 -5.38805819130631 7.122299407752e-08 2.34437906292646e-07
"PF3D7_1363000" 126.805814128238 -5.82060132507751 0.816017453232324 -5.90747330952622 3.47394590167998e-09 1.58896838065383e-08
"PF3D7_0507100" 3589.22456832954 -5.82057977858943 0.794823342493025 -6.06497006425265 1.31978232001107e-09 6.79386186069003e-09
"PF3D7_1217700" 224.080505520853 -5.8199568114791 0.775331775094275 -6.21663778824623 5.0792037875361e-10 2.99589655799222e-09
"PF3D7_0827800" 361.991999139501 -5.81923436476222 0.758944483389005 -6.34991685194459 2.1543133687202e-10 1.4354461308119e-09
"PF3D7_1319300" 576.502477853798 -5.81919608796035 0.804283178202026 -5.99191456264652 2.07384877061142e-09 1.00399889214496e-08
"PF3D7_1237600" 268.3839110902 -5.81844506756176 0.781086720367361 -6.16889897359354 6.8767145172847e-10 3.89119245430375e-09
"PF3D7_1345800" 208.638274980157 -5.81833296519378 0.783627009739208 -6.14875815318991 7.8091945038904e-10 4.36261743849653e-09
"PF3D7_0715000" 101.267562685218 -5.81655961370864 0.805537771969518 -5.97930945178682 2.24085512267982e-09 1.07419157682174e-08
"PF3D7_0936700" 97.1496644981004 -5.81530403169023 0.887784334596234 -5.42395697247828 5.82939198636656e-08 1.94801067063437e-07
"PF3D7_1324200" 294.519732992993 -5.81332826279717 0.775223882707953 -6.20895249767541 5.33389415133359e-10 3.12281722913411e-09
"PF3D7_1127300" 51.4176491349103 -5.81304945300661 0.820927871902943 -5.86293828938927 4.54747263561372e-09 2.00398754115433e-08
"PF3D7_1432900" 24.7729576698112 -5.81196574108573 0.851264914354953 -5.65272415195451 1.57924645993949e-08 5.98831710327659e-08
"PF3D7_1105900" 21.1415705745647 -5.81151645281815 0.9010377937541 -5.33997184820779 9.29610157790506e-08 2.99493066370686e-07
"PF3D7_1417200" 2410.56816859512 -5.81109386700171 0.765394728231672 -6.28576823114135 3.26236349877242e-10 2.0406037212407e-09
"PF3D7_1467500" 176.591324839291 -5.80849810652276 0.772095648414525 -6.22785287858682 4.72870790494057e-10 2.82884964721989e-09
"PF3D7_0626500" 41.6113549714773 -5.80793384059001 1.10761590877168 -4.34079521837303 1.41967987031003e-05 3.19846809160151e-05
"PF3D7_1008900" 396.293983195017 -5.80613369811869 0.790557516162267 -6.07942319168615 1.20615641002059e-09 6.28260118196966e-09
"PF3D7_0206700" 228.124934682264 -5.80408939060368 0.798201278697664 -6.01864406737355 1.7588413420564e-09 8.73650716399282e-09
"PF3D7_1225200" 275.241648684818 -5.80341749143231 0.818092004953298 -5.87148812401182 4.31900539799285e-09 1.92731226652303e-08
"PF3D7_0803100" 655.954502021135 -5.8026872630186 0.787879211427618 -6.09571517227399 1.08949253202646e-09 5.77773153155578e-09
"PF3D7_1031500" 174.930911533054 -5.80182735792965 0.766478797779423 -6.26478823920648 3.73332393443713e-10 2.30239120731931e-09
"PF3D7_1140800" 291.340009578827 -5.80085865418591 0.817371316566467 -5.87353453306005 4.26600114005094e-09 1.90753676231809e-08
"PF3D7_0714500" 189.104456310355 -5.80061162289917 0.84463631771897 -5.68364338851037 1.31855074791483e-08 5.0876593445466e-08
"PF3D7_0516900" 2112.33765799461 -5.79990247756552 0.776797314900216 -6.17909251936857 6.44711075994729e-10 3.68130862768902e-09
"PF3D7_0206500" 925.155715902861 -5.7991609120484 0.839814754764012 -5.71454702935884 1.09996626363849e-08 4.32403926914649e-08
"PF3D7_0812400" 513.216880884772 -5.79782316409793 0.788426468711318 -6.08531467993453 1.1626273289523e-09 6.11165621966337e-09
